id,extracted_words
73726,"['old', 'vines', 'superconcentrated', 'ripe', 'wine', 'toast', 'spice', 'yellow', 'fruit', 'bright', 'acidity', 'structure', 'depth', 'of', 'flavor', 'density', 'age', 'well', '3–4', 'years']"
399,"['syrah', 'cabernet', 'franc', 'merlot', 'malbec', 'petite', 'sirah', 'sour', 'blackberry', 'charcoal', 'dried', 'meat', 'charred', 'blueberry', 'sour', 'black', 'plum', 'savory', 'meat', 'blend']"
95369,"['new', 'york', 'white', 'wine', 'fresh', 'fruit', 'spice', 'aromas', 'clean', 'fruit', 'flavors', 'minerality', 'austere', 'beguiling', 'spice']"
87519,"['soft', 'sweetly', 'fruity', 'blackberries', 'plums', 'cherries', 'anise', 'cinnamon', 'easy', 'to', 'like', 'drink', 'now']"
53359,"['rhône-style', 'wines', 'saxum', 'paso', 'robles', 'syrah', 'grenache', 'milk', 'chocolate', 'blackberry', 'jam', 'smoky', 'oak', 'high', 'alcohol', 'sensuous', 'pleasures']"
59054,"['soft', 'overripe', 'currant', 'licorice', 'cherry', 'cocoa', 'oak', 'dry', 'tannins', 'grilled', 'steak']"
2327,"['pinot', 'noir', 'dan', 'goldfield', 'steve', 'dutton', 'ripe', 'black', 'cherry', 'currant', 'flavors', 'firm', 'acidity', 'fine-grained', 'tannins', 'concentrated', 'fruit', 'flavors', 'solid', 'structure', 'long', 'life', 'in', 'the', 'cellar', 'best', 'after', '2020.']"
96499,"['rich', 'crushed', 'ripe', 'blackberries', 'blueberries', 'dill', 'black', 'pepper', 'dark', 'chocolate', 'firm', 'tannins', 'bitter', 'age', 'couple', 'years']"
985,"['vanilla', 'wood', 'spice', 'dried', 'fruit', 'flavors', 'short', 'finish']"
491,"['sonoma', 'county', 'jesse', 'katz', 'ken', 'forrester', 'south', 'africa', '100%', 'varietal', 'red', 'robust', 'rich', 'dark', 'cherry', 'red', 'currant', 'integrated', 'oak', 'bold', 'body']"
94915,"['pinot', 'cherry', 'compote', 'mocha', 'root', 'beer', 'oaked', 'spicy', 'oak', 'velvety', 'texture', 'fruit-forward', 'delicacy', 'harmony', '2008']"
79957,"['freshness', 'rich', 'fruit', 'long-term', 'development', 'wood', 'yellow-fruit', 'flavors', '5', 'years', 'magnificent']"
66456,"['pinot', 'noir', 'dry', 'red', 'wine', 'sophistication', 'elegance', 'cherry', 'fruit', 'flavors', 'herbs', 'sage', 'thyme', 'rich', 'earthiness']"
12273,"['dinner', 'wine', 'dry', 'balanced', 'smooth', 'tannins', 'plum', 'blackberry', 'coffee', 'flavors', 'rich', 'blueberry-muffin', 'finish']"
78551,"['brassy', 'hue', 'overtly', 'sweet', 'nose', 'peach', 'blossom', 'melon', 'cider', 'flavors', 'soft', 'palate']"
61983,"['tree', 'bark', 'tobacco', 'tannic', 'roasted', 'black-fruit', 'espresso', 'bitterness', 'syrupy', 'raw', 'power', 'drink', 'now–2018']"
73725,"['wine', 'cola', 'red', 'currant', 'licorice', 'blue', 'flower', 'moist', 'earth', 'long', 'texture', 'smooth', 'texture', 'silky', 'texture', 'elegant', 'texture', 'menthol', 'finish']"
103820,"['winery', 'elegant', 'well-made', 'wine', 'vintage', 'herbaceous', 'notes', 'green', 'olives', 'sweet', 'bell', 'pepper', 'oak', 'grilled', 'red', 'meat', 'berry', 'sweetness']"
43110,"['sweet', 'residual', 'sugar', 'apricots', 'honey', 'oranges', 'vanilla', 'soft', 'luscious', 'sweetness']"
22965,"['macabeo', 'peachy', 'aromas', 'citrusy', 'almond', 'skins', 'citrus', 'pith', 'green', 'melon', 'nectarine']"
63684,"['ame', 'alain', 'rotier', 'gaillac', 'estate', 'perfumes', 'chunky', 'black', 'fruits', 'soft', 'wine', 'dense', 'fruit', 'tannins']"
64891,"['bone', 'dry', 'acidity', 'tough', 'tannins', 'blackberries', 'currants', 'cherries', 'yountville', 'cool', 'area', 'ageable', 'wines', '2016']"
92418,"['ribolla', 'gialla', 'friulano', 'riesling', 'golden', 'color', 'fruit', 'aromas', 'stone', 'fruits', 'passion', 'fruits', 'crisp', 'lively', 'northeast', 'italy']"
83080,"['raw', 'rustic', 'texture', 'briary', 'green', 'peppercorn', 'mouthfeel', 'tart', 'acids', 'berry-cherry', 'fruit', 'sweet-and-sour', 'zin', 'barbecue']"
12533,"['pinot', 'raspberries', 'cherries', 'red', 'currants', 'licorice', 'bacon', 'spicy', 'finish', 'complexity', 'immediate', 'appeal']"
82398,"['mocha', 'raspberry', 'sundae', 'sweet', 'lacks', 'structure']"
21177,"['birch', 'creek', 'vineyard', 'stainless-steel-fermented', 'custard', 'lees', 'herbs', 'clover', 'flavors', 'richer', 'feel', 'concentration.']"
78306,"['stewy', 'earth', 'oak', 'herb-infused', 'berry', 'tomato', 'classic', 'style', 'fresh']"
49852,"['dry', 'earthy', 'dusty', 'hay', 'dried', 'straw', 'tangerine', 'sweet', 'lime', 'lychee', 'peaches', 'and', 'cream', 'crisp', 'chard', 'nuanced', 'complexity']"
45825,"['ungenerous', 'unripe', 'grapes', 'earthy', 'vegetal', 'wine']"
92181,"['zin', 'briary', 'brambly', 'tannins', 'peppery', 'taste', 'wild', 'berries', 'alcohol', 'heat', 'structure', 'barrel', 'softened', 'tannins', 'backyard', 'barbecue', 'red', 'wine']"
90711,"['moody', 'complex', 'brooding', 'superb', 'wine', 'exceptional', 'value', 'purple', 'violets', 'black', 'forest', 'cake', 'cocoa', 'nibs', 'espresso', 'granules', 'dark', 'juicy', 'black', 'raspberries', 'full', 'firmly', 'structured', 'pepper', 'tea', 'smoked', 'meat', 'black', 'fruit.']"
48761,"['cab', 'franc', 'tempranillo', 'penedès', 'meaty', 'ripe', 'round', 'pure', 'core', 'fruit', 'chocolaty', 'warmth', 'bargain', ""hunter's"", 'dream', 'grapes', 'of', 'spain']"
81433,"['clos', 'du', 'bois', 'white', 'variety', 'lake', 'county', 'sonoma', 'county', 'sauvignon', 'blanc', 'dry', 'crisp', 'lemongrass', 'grapefruit', 'peach', 'lightly', 'oaked']"
30123,"['oak', 'influence', 'smokiness', 'lime', 'meyer', 'lemon', 'tropical', 'fruit', 'flavors', 'crisp', 'acidity', 'sweet-and-sour', 'taste', 'cocktail', 'sipper', 'ham', 'chinese', 'food']"
40009,"['tasty', 'wine', 'fleshy', 'fruity', 'flavor', 'fresh', 'cut', 'pear', 'cinnamon', 'spice', 'round', 'balanced', 'delicious', 'bottle', 'slight', 'hint', 'of', 'residual', 'sweetness']"
93363,"['pie', 'crust', 'red', 'fruit', 'barnyard', 'tart', 'simple', 'wine', 'watered-down', 'flavors', 'red', 'berry']"
51064,"['bold', 'densely', 'structured', 'vanilla-cream', 'orange-soda', 'pineapple-custard', 'good', 'acidity', 'modern', 'style', 'ripe', 'straightforward', 'feel']"
75960,"['gewurz', 'navarro', 'neutral', 'oak', 'fermentation', 'rich', 'crisp', 'spicy', 'exotic', 'fruit', 'wildflower', 'flavors']"
25841,"['off-dry', 'ripe', 'lemons', 'limes', 'vanilla', 'brisk', 'acidity', 'sweet', 'chinese', 'foods', 'vietnamese', 'foods', 'simple', 'wine', 'price']"
52998,"['pinot', 'noir', 'dry', 'elegantly', 'constructed', 'crisp', 'acidity', 'tannins', 'raspberry', 'cherry', 'delicious', 'scoury', 'texture', 'warm', 'low', 'alcohol']"
72299,"['polished', 'sophisticated', 'green', 'apple', 'pineapple', 'buttered', 'toast', 'cinnamon', 'balance', 'drinkability']"
38074,"['giovanni', 'abrigo', 'treiso', 'barbaresco', 'cherry', 'cassis', 'spice', 'smoke', 'leather', 'tobacco', 'bright', 'fruit', 'flavors', 'acidity', 'ten', 'years', 'or', 'more']"
63785,"['rooty', 'earthy', 'leather', 'cassis', 'tobacco', 'dried', 'cheese', 'cola', 'rich', 'textured', 'tannins', 'coffee', 'mocha', 'roasted', 'berry', 'chocolaty', 'finish', 'drink', 'now', '2018.']"
39074,"['barbaresco', 'rabajà', 'black', 'fruit', 'spice', 'tar', 'licorice', 'acidity', 'tannic', 'structure', 'roasted', 'pork', 'prunes']"
79426,"['michel', 'laroche', 'chablis', 'southern', 'france', 'chlorine', 'notes', 'mint', 'sweet', 'wood', 'power', 'palate', 'dark', 'finish', 'sharp', 'finish', 'burnt', 'flavor']"
17247,"['reverie', 'cabernet', 'fall', '2011', 'tight', 'grapey', 'blackberry', 'jam', 'firm', 'minerality', 'stony', 'sweet', 'tannins', 'hard', 'tannins', '6–8', 'years']"
55295,"['mourvèdre', 'varietal', 'flavors', 'citrus', 'ripe', 'tree', 'fruits', 'leaf', 'forest', 'soft', 'overripe', 'short', 'finish']"
87704,"['sauvignon', 'blanc', 'bone-dry', 'acidic', 'ultraclean', 'lemongrass', 'lime', 'grapefruit', 'savory', 'bright', 'stony', 'minerals']"
25540,"['nero', ""d'avola"", 'blackberry', 'tart', 'red-cherry', 'fresh', 'acidity', 'pizza', 'everyday', 'meals', 'informal', 'meals']"
22441,"['riunite', 'albinea', 'canali', 'ottocentonero', 'dry', 'lambrusco', 'raw', 'fruit', 'cherry', 'almond', 'paste', 'bitterness']"
86040,"['2007', 'ripe', 'vintage', 'cool', 'harvest', 'green', 'wine', 'grapefruit', 'flavors', 'gooseberry', 'flavors', 'feline', 'territory']"
2394,"['lemon', 'soil', 'flowers', 'flavors', 'balance', 'tannins']"
92591,"['cab', 'cool', 'climate', 'wintergreen', 'mint', 'sweet', 'red', 'cherry', 'black', 'raspberry', 'lightly', 'elegant', 'weight', 'dry', 'friendly', 'with', 'food']"
44060,"['cabernet', 'sauvignon', 'ripe', 'jammy', 'cherry', 'blackberry', 'chocolate', 'easy-drinking', 'rusticity', 'raisiny', 'finish', 'astringency', 'tannins']"
51598,"['milk-chocolate-covered', 'cherries', 'forced', 'oak', 'sweet', 'candied', 'choppy', 'juicy', 'red', 'fruit', 'flavors', 'buttery', 'oak', 'sweeter', 'buttery', 'finish', 'complexity']"
74895,"['sangiovese', 'merlot', 'cherry', 'blue', 'flowers', 'toasted', 'almonds', 'exotic', 'spice', 'elegance', 'compact']"
95897,"['pinot', 'grigio', 'stone', 'fruit', 'melon', 'citrus', 'acidity', 'structure', 'fish', 'pasta', 'risotto', 'creamy', 'texture']"
30098,"['vine', 'cliff', ""'07"", 'cabernets', 'tannic', 'acidity', 'richness', 'blackberries', 'black', 'currants', 'dark', 'chocolate', 'butterscotch', 'sweet', 'cinnamon', 'spice', 'rich', 'decadent', '6–8', 'years']"
32989,"['salinic', 'lime', 'lychee', 'sweet', 'white', 'fruit', 'peach', 'semi-dry', 'sugary']"
44466,"['berry', 'aromas', 'spice', 'notes', 'juicy', 'berry', 'flavors', 'tight', 'finish', 'aggressive', 'fresh', 'clean', 'honest', 'flavors']"
49721,"['wood', 'toast', 'weight', 'blackberry', 'fruits', 'firm', 'tannins', 'finely', 'structured', 'mature', 'well']"
92379,"['erath', 'pinot', 'gris', 'pinot', 'blanc', 'fresh', 'lightly', 'fruity', 'soft', 'fruity', 'simple', 'stainless', 'steel', 'fermented', 'quintessential', 'quaffer']"
53275,"['denis', 'malbec', 'crisp', 'dry', 'richly', 'textured', 'golden', 'honey', 'dried', 'apricot', 'lychee', 'minerally', 'steely', 'finish', 'smoky', 'oaky', 'edges']"
19663,"['cabernet', 'cranberry', 'cassis', 'earthy', 'cedar', 'herbal', 'tannins', '2017-2019']"
73278,"['chardonnay', 'roasted', 'hazelnuts', 'fresh', 'apples', 'savory', 'dry', 'full-bodied', 'nut', 'oil', 'nut', 'skins', 'wood', 'sap', 'astringency']"
18987,"['brunate', 'barolo', 'black', 'fruit', 'plum', 'spice', 'tobacco', 'cola', 'dark', 'chocolate', 'dense', 'clay', 'soils', 'high', 'color', 'saturation', 'aromatic', 'caliber', 'firm', 'finely', 'textured', 'power', 'dimension', 'personality', 'long', 'finish']"
93934,"['wine', 'menthol', 'licorice', 'grilled', 'meat', 'molasses', 'baked', 'flavors', 'green', 'tomato', 'heavy', 'lacks', 'bright', 'fruit']"
34222,"['pale', 'pink', 'aromas', 'bubble', 'gum', 'freshly', 'squeezed', 'lime', 'rosé', 'proulx', 'subtle', 'expression', 'lime', 'tannic', 'grip', 'rich', 'in', 'texture', 'light', 'in', 'flavor']"
74042,"['rivesaltes', 'dried', 'apricot', 'toasted', 'hazelnut', 'fig', 'ginger', 'sweet', 'spice', 'candied', 'orange', 'rind', 'silky', 'balanced', 'sweet', 'heady', 'walnut', 'skins', 'shiitake', 'mushroom', 'soft', 'salinity', 'long', 'finish', '869', 'bottles', 'produced.']"
23768,"['epineuil', 'burgundy', 'chablis', 'pinot', 'noir', 'light', 'fruity', 'perfumed', 'dusty', 'firm', 'tannins', 'bright', 'red', 'currant', 'raspberry', 'fresh', 'aftertaste']"
75581,"['champagne', '12-year', 'old', 'maturity', 'freshness', 'liveliness', 'yeasty', 'edge', 'toasty', 'flavors', 'white', 'fruits', 'acidity', 'mature', 'fruit', 'finely', 'balanced', 'complete']"
95624,"['sunny', 'fruity', 'extract', 'black', 'cherry', 'liqueur', 'cassis', 'mocha-choca', 'flavors', 'soft', 'long', 'finish', 'sweet', 'finish']"
47575,"['candied', 'cherry', 'raspberry', 'carob', 'fruity', 'wine', 'cartlidge', '&', 'browne']"
91923,"['grenache', 'blanc', 'marsanne', 'roussanne', 'ripe', 'melon', 'peach', 'minerality', 'full', 'broad', 'refreshing', 'weightiness']"
93529,"['sauvignon', 'blanc', 'mineral', 'expression', 'citrus', 'flavors', 'fresh', 'complex', 'concentrated', 'ripeness']"
53814,"['grandiose', 'ripe', 'apricot', 'peach', 'flavors', 'mango', 'wood', 'notes', 'fine', 'acidity', 'elegance', 'lemon', 'zest', 'full', 'superripe', 'powerful', 'effort']"
14185,"['red', 'wine', 'central', 'italy', 'grilled', 'meat', 'veal', 'sage', 'leaves', 'prosciutto', 'ham', 'red', 'berries', 'exotic', 'spice', 'leather', 'tobacco', 'firm', 'tannins', 'drink', 'in', '3–5', 'years']"
62174,"['dijon', 'clones', 'chardonnay', 'tropical', 'fruits', 'stone', 'fruits', 'caramel', 'vanilla', 'cream', 'butter', 'flavors', 'moderate', 'acids']"
81790,"['yakima', 'valley', 'sangiovese', '15%', 'alcohol', 'mixed', 'plum', 'berry', 'silky', 'smooth', 'tangy', 'fruit', 'smoked', 'ham', 'spicy', 'clove', 'debut', 'blend', 'solid', 'effort', 'interesting', 'finish', 'price.']"
37199,"['texture', 'velvet', 'mouthfeel', 'complex', 'flavors', 'cabernet', 'sauvignon', 'cab', 'franc', 'malbec', 'petit', 'verdot', '100%', 'new', 'oak', 'approachable', '6–8', 'years', 'aging', 'expensive', '344', 'cases', 'produced.']"
18596,"['rosé', 'indigenous', 'grapes', 'sicily', 'bright', 'pink', 'color', 'raspberry', 'white', 'almond', 'rose', 'petal']"
65581,"['2006', 'tight', 'tart', 'raspberry', 'plum', 'natural', 'acids', 'polished', 'tannins', 'long', 'finish', 'toasted', 'coconut', 'chocolate', 'malt', 'rollat', 'cellar', 'edouard']"
76243,"['strawberry', 'raspberry', 'bing', 'cherry', 'medium', 'weight', 'soft', 'tannins', 'balance']"
36794,"['2007', 'ribera', 'del', 'duero', 'young', 'wines', 'sour', 'fruit', 'funk', 'pickle', 'jamminess', 'red', 'fruit', 'thin', 'pushy', 'wine', 'anemic', 'flavors', 'rough', 'mouthfeel', '2006']"
19554,"['willamette', 'valley', 'vineyards', 'tualatin', 'estate', 'bill', 'fuller', '1973', 'cuvée', 'tawny', 'gold', 'honeycomb', 'pineapple', 'bee', 'pollen', 'preserved', 'lemon.']"
60440,"['fattoria', 'scopone', '2004', 'riserva', 'charred', 'aromas', 'campfire', 'liquid', 'smoke', 'barbecue', 'sauce', 'fresh', 'fruit', 'ripe', 'mature', 'cherry', 'strawberry', 'smooth', 'silky', 'long', 'lasting']"
100673,"['apéritif', 'wine', 'lean', 'sharp', 'herbal', 'sour-cream', 'note', 'tangy', 'citrus', 'cinnamon-spiced', 'pear', 'flavors']"
36384,"['rich', 'creamy', 'pineapples', 'green', 'apples', 'cinnamon', 'spice', 'balanced', 'crisp', 'acidity', 'bargain']"
80261,"['oak', 'barrel', 'chocolate', 'toast', 'strawberry', 'fruit']"
74984,"['rosé', 'light', 'red', 'wine', 'turkey', 'ham', 'dinner', 'clean', 'finish', 'round', 'finish', 'red', 'berry', 'fruits']"
80057,"['morellino', 'di', 'scansano', 'italy', 'fruit-forward', 'cherry', 'cola', 'spice', 'blackberry', 'dried', 'mediterranean', 'herbs', 'pasta', 'home', 'cooked', 'meals']"
42909,"['cola-like', 'tobacco', 'leather', 'lean', 'strong', 'tannins', 'bitterness', 'acids']"
69173,"['best', 'barrels', 'best', 'lots', 'chocolate', 'caramel', 'cherry', 'cassis', 'cola', 'dr.', 'pepper', 'tobacco', 'pepper', 'richness', 'depth']"
11727,"['dry', 'creek', 'valley', 'cabernet', 'woolly', 'edge', 'briary', 'pushy', 'tannins', 'wild', 'blackberries', 'oak', 'vanilla', 'smoke']"
15835,"['riserva', 'textured', 'granular', 'mouthfeel', 'leather', 'tobacco', 'dried', 'berry', 'cola', 'flavors', 'fresh', 'menthol-driven']"
71136,"['bacio', 'divino', 'sangiovese', 'blend', 'cherry', 'cocoa', 'spice', 'warm', 'finish', 'dry', 'finish', 'structural', 'integrity']"
92684,"['massive', 'opulent', 'pineapple', 'créme', 'brulée', 'honey', 'buttered', 'toast', 'cinnamon', 'spice', 'decadent', 'brisk', 'acidity', 'citrusy', 'acidity', 'lobsters', 'drawn', 'butter', 'hedonism', 'fantastic', 'price']"
86896,"['pinot', 'noir', 'light', 'berry', 'fruit', 'alcohol', '13%', 'pale', 'color', 'acidity', 'tomato', 'leaf', 'bottle', 'age']"
8309,"['2011', 'winery', 'pinots', 'acidity', 'delicate', 'texture', 'coast', 'concentrated', 'fruit', 'cola', 'spice', 'flavors', 'esteemed', 'vineyard', 'highly', 'complex', 'dry', 'age', 'well', 'six', 'years']"
74547,"['cherry', 'pie', 'filling', 'heavy', 'sugary', 'sweet', 'lacking', 'structural', 'integrity', 'dryness', 'vineyard']"
98252,"[""'04"", 'reserve', 'cab', 'franc', 'rustic', 'simple', 'stewed', 'cherry', 'flavors', 'bitter', 'finish', 'everyday', 'fare']"
52325,"['pinot', 'gris', 'grapefruit', 'sour', 'orange', 'apple', 'green', 'banana', 'tart', 'dense', 'flavorful', 'fruit-driven', 'finish']"
5985,"['violet', 'plum', 'leather', 'baking', 'spice', 'red', 'wine', 'black', 'cherry', 'star', 'anise', 'clove', 'tannins', 'easygoing', 'drink', 'soon']"
14268,"['bone', 'dry', 'sharp', 'texture', 'harsh', 'texture', 'minty', 'flavors', 'black', 'cherries', 'everyday', 'sipper', 'casual', 'foods']"
98181,"['juicy', 'fruity', 'redcurrants', 'fresh', 'black', 'fruits', 'firm', 'tannins', 'dry', 'tannins', 'acidity']"
78884,"['plum', 'black', 'cherry', 'fruit', 'flavors', 'warmly', 'generous', 'round', 'mouthful', 'sweet', 'baking', 'spices']"
79352,"['flavorful', 'apples', 'pears', 'peaches', 'fruit', 'polish', 'long', 'finish', 'structured', 'skin', 'rind', 'flavors']"
77378,"['malpelo', 'ramato-style', 'pinot', 'grigio', 'copperish', 'color', 'citrus', 'rose', 'peach', 'white', 'spice', 'tuna', 'steak', 'raw', 'salmon', 'tartar']"
46469,"['winery', '1900s', 'modern', 'use', 'of', 'oak', 'carpentry', 'notes', 'cedar', 'notes', 'cherry', 'fruit', 'chewy', 'texture', 'smoke', 'flavors', 'spice-driven', 'finish']"
103520,"['berry', 'fresh', 'mint', 'toasty', 'oak', 'ripe', 'tannins', 'soft', 'tannins', 'bright', 'acidity']"
95465,"['black', 'chunky', 'sweet', 'candied', 'aromas', 'bacon', 'shoe', 'polish', 'cough', 'medicine', 'modern-styled', 'wine', 'intense', 'roasted', 'berry', 'herb', 'exotic', 'spice', 'flavors', 'licorice', 'prune', 'coffee', 'oak', 'broad', 'finish', 'very', 'ripe', 'big', 'overripe']"
70314,"['mourvèdre', 'syrah', 'rhône', 'varieties', 'california', 'jammy', 'cherry', 'blackberry', 'spice', 'flavors', 'warm-climate', 'sweet', 'finish', 'simple', 'finish']"
44698,"['viognier', 'syrah', 'saint-joseph', 'cherry-berry', 'fruit', 'floral', 'aromas', 'pepper', 'drink', 'now–2015']"
64338,"['cabernet', 'sauvignon', 'wild', 'berries', 'cherry', 'spice', 'toast', 'crisp', 'generous', 'smooth', 'texture', 'determined', 'texture']"
62431,"['bordeaux', 'varieties', 'crisp', 'sweet', 'jammy', 'pineapples', 'lemons', 'limes']"
67463,"['rioja', 'prune', 'blackberry', 'leather', 'berry', 'flavors', 'smooth', 'tannins', 'zest', 'dry', 'vanilla', 'acidic', 'traditional', 'food', 'pairing', '250', 'cases', 'made', 'drink', 'now', 'through', '2016.']"
92575,"['dry', 'acidic-tannic', 'blackberry', 'bitter', 'cherry', 'blueberry', 'smoky', 'oak', '2008']"
78780,"['talcum', 'powder', 'orange', 'peel', 'fresh-cut', 'grass', 'melon', 'apple', 'lemon', 'peach', 'vineyard', 'brands']"
3786,"['merlot', 'cabernet', 'franc', 'blend', 'aromas', 'dried', 'herbs', 'pencil', 'lead', 'cherry', 'spice', 'elegant', 'style', 'tannins']"
61917,"['melon', 'almond', 'pineapple', 'tart', 'metallic', 'finish', 'breadth', 'palate']"
65854,"['low', 'alcohol', '12.2%', 'yeasty', 'bread', 'dough', 'stemmy', 'tannins']"
93145,"[""'04"", 'wine', 'green', 'minty', 'cherry', 'cola', 'rich', 'spiciness', 'vintage', 'sourcing', 'differences']"
74706,"['cabernet', 'merlot', 'syrah', 'heat', 'power', 'cooked', 'fruit', 'jammy', 'fruit', 'warm', 'tones', 'soft', 'leather', 'sweet', 'pipe', 'tobacco']"
40114,"['cabernet', 'extracted', 'jammy', 'extreme', 'ripeness', 'fruit-forwardness', 'sweet', 'oak', '70%', 'new', 'cream', 'vanilla', 'buttered', 'toast', 'juicy', 'new', 'world', 'style']"
64299,"['black', 'currant', 'raisins', 'prunes', 'smoky', 'oak', 'caramelized', 'port-like', 'dry', 'crisp', 'acids']"
83956,"['light', 'red', 'fruits', 'stewed', 'herbal', 'soft', 'mouthfeel', 'mocha-streaked', 'finish']"
50308,"['chardonnay', 'creamy', 'vanilla', 'pudding', 'buttered', 'toast', 'pineapple', 'jam', 'slightly', 'sweet', 'crisp', 'acidity', 'balance', 'richness']"
8306,"['riesling', 'off', 'dry', 'intense', 'acidity', 'white', 'currant', 'hedgerow', 'fruits', 'concentrated', 'texture', 'full-bodied', 'very', 'ripe', 'superbly', 'structured', 'fruity', 'age', '6–8', 'years']"
98894,"['la', 'prima', 'sangiovese', 'canaiolo', 'colorino', 'barriques', 'dark', 'color', 'black', 'plums', 'violets', 'oak', 'blackberry', 'plum', 'floral', 'notes', 'rich', 'finish', 'chewy', 'long', 'finish.']"
38566,"['southern', 'italy', 'white', 'grape', 'structured', 'wine', 'white', 'flowers', 'yellow', 'flowers', 'beeswax', 'slate', 'juicy', 'palate', 'white', 'peach', 'cantaloupe', 'pink', 'grapefruit', 'mineral', 'fresh', 'acidity']"
13320,"['carabella', 'budget', 'pinot', 'bright', 'fruit', 'vivid', 'fruit', 'tart', 'fruit', 'berries', 'cherries', 'full-bodied', 'forward', 'expression', 'surprising', 'depth', 'fine', 'balance.']"
99379,"['young', 'tight', 'wine', 'strong', 'acidity', 'bitter', 'lime', 'zest', 'gooseberry', 'tartness', 'nobly', 'structured', 'cellar', 'aging', 'extended', 'decanting', 'tropical', 'fruits', 'buttercream', 'oak']"
1008,"['cabernet', 'sauvignon', 'cabernet', 'franc', 'merlot', 'petit', 'verdot', 'aromas', 'leafy', 'underbrush', 'mature', 'plum', 'toast', 'roasted', 'coffee', 'bean', 'prune', 'dried', 'cherry', 'black', 'pepper', 'graphite', 'espresso', 'dusty', 'tannins', 'alcohol', 'heat.']"
60331,"['juicy', 'red-fruit', 'flavors', 'rich', 'solid', 'chunky', 'concentrated', 'jammy', 'red-plum', 'flavors', 'firm', 'tannins', 'intense', 'acids', 'age', 'for', 'six-plus', 'years']"
91702,"[""'05"", 'cool', 'vintage', 'lean', 'alcohol', 'citrus', 'flavors', 'whites', 'dry', 'flinty', 'marsanne', 'roussanne', 'viognier', 'blend', 'thin']"
16098,"['wine', 'plum', 'skin', 'dry', 'tannin', 'ripe', 'fruit', '2009', 'attractive', 'red', 'fruits', 'juicy', 'acidity', 'aging', 'three', 'years', 'fruitiness']"
38868,"['tan-gold', 'color', 'canned', 'pineapple', 'fading', 'fleshy', 'finish', 'fat', 'finish', 'alconde', 'vineyards', 'llc']"
101204,"['rdd', 'smooth', 'ripe', 'nose', 'forest', 'bacon', 'road', 'tar', 'violets', 'plum', 'blackberry', 'juicy', 'raw', 'racy', 'slick', 'broad', 'medicinal', 'hot', 'vintage']"
100906,"['lonesome', 'spring', 'ranch', 'fresh', 'juicy', 'citrus', 'orange', 'peel', 'flavors']"
28413,"['cabernet', 'blackberry', 'cherry', 'jam', 'cassis', 'mocha', 'olive', 'napa', 'sonoma', 'oaky', 'rich', 'soft', 'class', 'distinction']"
50240,"['2007', 'release', 'blend', 'four', 'vineyards', '2008', 'cherry', 'cola', 'spice', 'flavors', 'decant']"
34513,"['goldeneye', 'pinot', 'cherries', 'raspberries', 'cola', 'red', 'currant', 'licorice', 'sandalwood', 'elegantly', 'crisp', 'mouthfeel', 'lacks', 'excitement', 'drink', 'now.']"
38390,"['syrah', 'raspberry', 'cherry', 'spice', 'tobacco', 'herb', 'smoke', 'warm-climate', 'lighter', 'style', 'paso', 'robles']"
1002,"['cranberry', 'cherry', 'orange', 'peel', 'vanilla', 'tart', 'fresh', 'fruit', 'flavors', 'dinner', 'table']"
81341,"['petit', 'chablis', 'ripe', 'green', 'fruits', 'yellow', 'fruits', 'caramel', 'toast']"
82581,"['dull', 'watery', 'alcohol', 'modest', 'citrus', 'flavors']"
42090,"['soave', 'garganega', 'lemon', 'zest', 'white', 'mineral', 'pear']"
61432,"['brut', 'pinot', 'noir', 'chardonnay', 'dry', 'crisp', 'fine', 'mousse', 'creamy', 'smooth', 'mouthfeel', 'pineapple', 'raspberry', 'vanilla']"
2357,"['stewed', 'prune', 'fig', 'toasted', 'oak', 'dried', 'berry', 'roasted', 'coffee', 'bean', 'vanilla', 'anisette', 'tannins', 'alcohol', 'vintage']"
72384,"['green', 'plums', 'red', 'berries', 'earth', 'cassis', 'fresh-roasted', 'coffee', 'acidity', 'cheese-laden', 'dish', 'lasagna', 'drink', 'now', 'to', 'one', 'year']"
67930,"['menthol', 'black', 'licorice', 'african', 'violets', 'ripe', 'plum', 'dark', 'cherries', 'cocoa', 'fresh', 'mint', 'leaves', 'balance', 'silky', 'texture', 'clean', 'finish']"
13732,"['pinot', 'cherry', 'pie', 'brown', 'sugar', 'cinnamon', 'pinot', 'noir', 'silky', 'texture']"
96478,"['earthy', 'crisp', 'very', 'dry', 'steely', 'minerality', 'modest', 'fruit', 'green', 'apples', 'pineapples']"
82546,"['vegetal', 'sweet', 'pineapple', 'candy']"
42540,"['light', 'mouthfeel', 'dry', 'texture', 'cola', 'tart', 'cherryskin', 'ripe', 'rhubarb', 'coffee', 'asian', 'spices', 'caramelized', 'oak', 'complex', 'swirl']"
86472,"['pungent', 'grapey', 'violets', 'dusty', 'chocolate', 'astringent', 'fruit', 'varietal', 'cassis', 'flavor', 'charred', 'coffee', 'ground', 'flavors']"
36947,"['pinot', 'strawberry', 'cherry', 'flowers', 'berry', 'flavors', 'balsamic', 'pepper', 'good', 'structure', 'lingering', 'finish']"
40493,"['greenwood', 'ridge', 'sauvignon', 'blanc', 'unripe', 'feline', 'flavors', 'off-dry', '1.9%', 'residual', 'sugar']"
